I discovered your channel the other day and if I am correct you are a football fan  gamer  dragonball fan  Christian and antI woke I think I found the female version of myself

thank you for bringing this to light. I may have to do some research.

well Ive been meaning to say thanks for the diet advice .  been losing weight and felling pretty good.
